gender,campaignchannel,campaigntype,adspend,clickthroughrate,pagespervisit,timeonsite,emailopens,emailclicks,previouspurchases,loyaltypoints,conversion
Female,PPC,Retention,8246.529676853796,0.2413482105278111,7.611816491570844,1.6386878527382849,3,7,7,4064,1
Male,Email,Conversion,4985.387071933112,0.0515508890900954,8.990849832084171,1.8774901358736829,15,7,6,3682,1
Female,Social Media,Awareness,3689.504866773183,0.2752266155345994,7.884828382091626,11.746289095705391,19,3,9,4503,1
Female,Social Media,Consideration,4804.107605341143,0.178667978747767,4.341697135096959,9.58536803735868,9,9,4,3377,1
Male,Email,Consideration,436.0043142618604,0.1089921646598448,7.535144616417078,1.240240615636521,6,0,5,88,1
Female,Email,Conversion,5760.247306705717,0.2653197758551699,4.89559210857065,1.37071901635594,3,3,9,2990,1
Female,SEO,Conversion,1765.4979681297973,0.2159788376292944,2.641956615800296,2.9135417314772165,2,0,9,4647,1
Male,PPC,Awareness,4450.7108192081005,0.2453631988649839,1.915138025441902,1.9911364186230007,0,3,7,224,0
Female,PPC,Awareness,309.9597012510113,0.2661894452715167,6.465757856294624,8.9240284221338,12,3,7,4352,1
Female,Social Media,Retention,8309.393758222526,0.2561142548569719,3.2916228032318218,14.410929916665204,10,3,5,2348,1
Male,Email,Consideration,1168.370903486634,0.1817307469092996,2.925078014812883,6.971070661499139,5,5,3,961,0
Female,PPC,Conversion,3391.74378952842,0.1106780875631753,9.145996228286023,4.827852589727057,10,1,5,2102,1
Female,Social Media,Retention,3265.432004612213,0.0711004905853645,4.209212208180706,2.7019133200158225,12,5,4,1457,1
Female,PPC,Conversion,9848.972162034292,0.1508763764168719,2.687588706829325,13.05119763917108,14,5,1,1169,1
Female,Email,Retention,3659.225152013151,0.0525236493649728,1.428582151138863,5.435202482703995,7,0,1,1942,0
Male,Referral,Conversion,5082.4395268740045,0.0210393380891915,4.199640562923895,7.846698930735122,15,9,2,1356,1
Male,Referral,Retention,1131.3629178292686,0.2091281659394398,2.71478640117345,1.906094345132841,13,9,7,1889,1
Female,Referral,Awareness,1752.430907094208,0.0807184631317168,1.7725555517206877,9.16779523790829,8,2,2,3873,0
Female,Email,Retention,3392.790977397214,0.1505948703824818,4.4080824550420274,2.966957885843528,17,3,2,1446,1
Female,Social Media,Conversion,269.4344001344233,0.150132211343142,4.283301243716844,14.898516927380568,18,2,2,4819,1
Male,SEO,Consideration,9201.477333104029,0.1863543213164508,9.643521252113109,3.076547908147677,9,4,4,1931,1
Male,Email,Conversion,1077.5925150821934,0.2755728701357439,4.129496294441744,7.020562976619745,8,9,0,4092,1
Female,PPC,Awareness,2249.4390030891486,0.1313863992612472,5.317800590425375,14.944992500141987,2,1,7,1512,1
Female,Referral,Retention,6194.138863106272,0.0477819478078038,4.411872361187516,2.746651076163934,8,0,9,185,0
Female,SEO,Conversion,4259.02001091689,0.1981634039607095,8.246193084382309,6.488229935823489,15,0,1,3419,1
Female,SEO,Consideration,8609.02278455825,0.2377785363912249,4.228684208764561,4.20411658269061,6,4,4,373,1
Male,Referral,Consideration,231.76699258337192,0.0909705629467168,4.464492323448157,0.811698394302393,13,6,6,2945,1
Female,Email,Retention,7828.182997120649,0.2934726782281269,9.492761562123462,4.7786060215213455,9,7,7,3186,1
Female,Email,Retention,8587.038696808768,0.2580317171404634,6.526560805442926,6.966761634896452,16,5,6,1366,1
Male,PPC,Conversion,256.77650935663723,0.2627052810990193,3.610920817498846,14.17761477656051,7,6,4,1990,0
Male,SEO,Conversion,5704.861154273567,0.2899129232315909,2.061571822434779,2.527291131171114,16,5,2,4858,1
Male,Referral,Retention,9333.89596368498,0.1928078769160092,4.735613420093973,5.833018022459251,2,3,8,1645,1
Female,SEO,Consideration,9313.76859748499,0.2703798368211324,4.811925336331807,14.274735275478786,6,9,6,1216,1
Male,Referral,Retention,7916.550955639691,0.286835363806296,3.147788471434111,13.527702785944046,18,0,0,682,1
Male,PPC,Consideration,5947.387984777819,0.211605808996521,7.966898214177419,1.4768973750040617,17,7,9,712,1
Female,Email,Conversion,1529.3174300309895,0.0769437778417008,2.5350034967537445,10.506834164577263,5,8,7,3518,1
Male,Email,Conversion,9024.746345442689,0.2619477843202349,9.848435717877228,4.7823129287523765,6,6,1,579,1
Female,PPC,Conversion,6854.481383296221,0.0256130321704154,5.971145269818092,6.211987492755502,2,6,9,232,1
Female,SEO,Consideration,1118.9394177715003,0.1469806454459447,6.676983220448113,11.836438532284744,14,9,9,3287,1
Male,SEO,Conversion,2048.726903132988,0.0589336591522369,6.333281880567348,13.01391411260442,8,3,3,3471,1
Female,SEO,Awareness,181.1837105865443,0.1656586704909384,9.393683366499165,13.766951578479182,3,2,0,3464,1
Female,SEO,Awareness,2623.005639304522,0.2365901196278798,1.4106665240165055,3.5573566025262124,8,4,4,4238,1
Male,PPC,Retention,4032.652063610893,0.2514703056501224,3.759224148485077,10.387289296883711,7,2,1,2882,1
Female,Email,Retention,2525.304137745038,0.1568102394234376,1.2240729983478271,2.8107332964952008,4,0,8,1598,0
Female,PPC,Awareness,5139.165851273046,0.0646284158085941,6.370119419120192,12.369503586870238,10,7,4,291,1
Female,Email,Retention,8196.628759362218,0.043679204548881,2.338220819249252,9.118113266411484,17,5,2,2788,1
Female,Referral,Conversion,5044.542321323864,0.0149953449366985,2.5902200087192155,12.426097938916223,19,4,1,67,1
Male,PPC,Retention,8284.949561638157,0.2232723931905887,6.452189459525208,12.796139762864447,19,9,2,3048,1
Male,PPC,Awareness,4211.610974295148,0.1304197359458306,4.816737032013638,1.6250813828444877,5,3,8,2911,1
Male,PPC,Conversion,6453.684347277568,0.0454005986556424,9.01253745534735,0.6256273089533658,13,4,2,3620,1
Female,Email,Conversion,569.7300011144969,0.0547370922360178,6.221289056538595,4.26280440546674,6,3,6,3401,1
Female,SEO,Conversion,378.8334407659843,0.1151984286718672,8.260827031465732,0.8426294190800858,18,6,2,4401,1
Male,Social Media,Awareness,4506.253805730257,0.2470772287676186,2.5444217542346665,12.717691116476296,18,4,4,2699,1
Male,Email,Awareness,9202.156692034445,0.1294419073401464,1.930539035656715,5.758616970644404,12,2,9,3863,1
Male,Referral,Retention,6762.708250763668,0.1895639225332664,9.02774287628475,1.9348069020466787,7,0,2,3943,1
Male,Social Media,Retention,6615.481767723402,0.0309468952609584,4.650028525620838,6.599339037312104,16,9,0,3428,0
Female,Email,Consideration,3274.841352357111,0.2752848961716377,5.5342540948833125,13.578762977741151,5,1,1,828,0
Male,Social Media,Conversion,5768.325905260362,0.0716656684668714,2.706457672397537,3.1862632330114606,10,9,6,3995,1
Male,Email,Awareness,6035.828734247975,0.1302881958745926,5.021036201341085,2.751419642461479,5,0,8,3479,1
Female,Email,Awareness,6749.881645171612,0.2755013785479656,6.6744430028942645,13.578083108016724,11,6,9,1564,1
Male,Social Media,Consideration,5286.2106578420335,0.2800109298952717,2.827933026884266,12.255551489954886,7,2,8,3903,1
Female,Social Media,Conversion,1773.7293252097018,0.249007571562638,8.032971315594722,6.472399217682463,12,1,3,1464,0
Female,Referral,Awareness,8461.009550819603,0.1715897140977942,5.813264161041525,13.226114377753785,10,3,2,4963,1
Male,Referral,Retention,2821.182294044787,0.1303224705513425,3.0943666499471494,14.228886431661245,16,7,3,2136,1
Female,PPC,Consideration,7215.219031335414,0.2326377665811986,4.771959703769264,5.428993054231597,0,2,9,1088,1
Female,Email,Conversion,3074.658885829136,0.1132772380976125,1.7361128011997564,1.3782249161808475,17,5,8,3470,1
Male,Referral,Awareness,1462.2018965940288,0.2487088331698336,3.5846386644600186,10.889351365275134,5,8,4,602,1
Female,Email,Conversion,4096.572679224827,0.2071875921890503,2.431481784404109,1.6826539105174885,17,1,5,1174,1
Male,PPC,Retention,6175.88488603336,0.0899964382460108,4.0331851278519615,13.298945591853952,4,2,1,2945,0
Female,SEO,Conversion,6875.110552358294,0.0819684014043073,3.999219812164263,3.2587045846408467,6,4,1,1424,1
Female,Social Media,Consideration,5946.918159657211,0.0435736000904285,1.1952913956342317,14.59564380507456,0,6,6,2145,1
Female,PPC,Conversion,5008.34499066049,0.188320956182403,7.702669383094854,11.419519347462185,17,0,2,3843,1
Male,Social Media,Conversion,8994.390104356216,0.0803185700237154,7.3203883207054785,5.608483991449817,8,3,6,2177,1
Female,Social Media,Consideration,2666.6812096967187,0.1712240953918582,7.696037553100464,14.849803093044873,11,5,0,4218,1
Male,PPC,Conversion,4871.47488023891,0.1330321713511588,3.8765622472445775,5.203292495213588,3,1,0,2210,1
Male,SEO,Awareness,7415.4186967224305,0.023095185511204,5.728641559221234,7.064254963922548,10,2,2,4248,1
Female,Referral,Retention,2737.3318243692306,0.2350956717890286,8.333194707609211,3.971450875255166,8,2,0,4672,1
Female,PPC,Awareness,8813.78383447399,0.2516710973507979,7.842230765279973,9.049574846946484,7,6,2,2231,1
Male,Email,Awareness,5164.718846441129,0.2053737263562978,8.051551449103972,5.100525745044997,1,3,0,4193,1
Female,Referral,Consideration,7121.768487304785,0.2553421683624149,9.35738226802263,5.026353019635538,2,8,5,590,1
Male,Social Media,Retention,6905.663201882123,0.0571884199000403,7.772805503845387,12.7844112554817,15,3,9,641,1
Female,Referral,Consideration,1106.8526083801348,0.1110247892926143,4.371825175650409,9.11676128794022,4,6,4,4501,1
Female,PPC,Consideration,2836.672955837997,0.2088156046110395,6.953671250284726,14.522764736155754,10,6,5,4426,1
Male,Social Media,Conversion,553.0977861876662,0.0758793320239377,5.077521501731879,12.527403433195165,6,6,6,4666,1
Female,SEO,Conversion,3729.5113007740088,0.2840634554262368,7.669451474303134,9.901036758368086,12,8,9,2027,1
Male,PPC,Conversion,145.4214913542382,0.0802128398414636,5.401557647298016,14.202226117820189,12,9,0,3438,1
Male,Email,Awareness,3746.688339134912,0.214956892037114,7.143427422370304,5.874817967156804,9,0,5,3311,1
Male,Referral,Conversion,2611.6676943702405,0.1055688266621728,8.369229195159143,9.804029202407737,16,8,6,2015,1
Male,SEO,Retention,9858.260735464462,0.0306493065243831,1.132846263154436,14.285652257384845,16,6,3,3168,1
Female,Social Media,Retention,582.705178022971,0.1566434773495125,7.367656043283126,9.195330769357188,4,3,6,858,1
Female,PPC,Consideration,8858.539598987587,0.1265228874921455,7.755905035003526,7.813827058913992,7,0,9,3063,1
Male,PPC,Conversion,4481.094303481761,0.0767053185173476,3.725053561720836,11.943225093057174,5,9,5,1619,1
Male,Social Media,Conversion,7979.066517216253,0.1181878955163372,8.223922910651403,3.804676121867125,12,7,4,547,1
Male,PPC,Conversion,391.5917183660027,0.1231799113627074,7.324607735673952,0.6114115603320496,19,2,4,1501,1
Male,PPC,Consideration,9339.680377528426,0.1900791582430999,3.557384874925141,13.27482113116877,13,1,1,3824,1
Female,SEO,Retention,9971.656452097086,0.2372471133220766,1.886374833855995,8.84124664130923,4,2,3,3470,1
Male,SEO,Retention,3684.042815891636,0.1853769088181821,5.658518296070612,8.766490519750686,11,0,1,4234,1
Female,Referral,Retention,1454.2520330184636,0.2963603723748428,3.448258920969658,11.705539146935742,13,6,1,3411,1
Male,Email,Awareness,6019.305785754752,0.0416819441152582,8.29841583325534,1.624924311692645,19,1,0,2418,1
Female,Social Media,Retention,1152.9385630327156,0.2361623457920367,7.047835565571181,3.500197073083412,6,9,5,643,1
Female,PPC,Retention,6892.350316676441,0.2096113492159665,6.298023555381709,5.1314077190574645,16,4,2,296,1
Female,Referral,Retention,6811.975600125193,0.1041209541296732,6.562587527542085,9.07965595892274,3,5,2,1321,1
Female,SEO,Conversion,7077.289618238013,0.1067371544329245,5.943366103107392,5.3744676093646495,17,2,5,4118,1
Male,Referral,Awareness,9867.942958619651,0.1103657299192588,8.722637674848563,14.451322144009236,17,2,6,3412,1
Male,Social Media,Retention,6985.75936026714,0.0869336694530351,8.544162138588568,7.627555321179108,10,3,8,1719,1
Female,Social Media,Conversion,4178.428323721106,0.2226685928812779,9.63530091662632,9.672963038480573,6,0,3,2562,1
Female,Referral,Conversion,9778.528073197154,0.0351980818941539,2.9413411044698488,4.846419061271983,3,0,7,2911,0
Female,Email,Retention,328.09073671490154,0.2033090930067825,3.346034709482397,8.792579835407592,13,5,7,3290,1
Female,Email,Conversion,7762.642591338855,0.1738997892587896,3.0228472234515524,9.4516248623452,9,0,6,3152,1
Male,Referral,Awareness,4999.456613000096,0.1887379234984767,1.0342882224428165,14.096812360826974,17,0,6,3904,1
Female,Email,Consideration,6232.379275309257,0.0561247692948529,5.050921775288174,7.514046420802763,14,7,2,1678,1
Female,PPC,Retention,985.118223872156,0.262530128362354,9.047973923230584,5.2418674055521794,18,0,7,784,1
Female,Referral,Retention,4906.174287373361,0.2276062876500673,9.930353410691978,14.65757836007512,10,2,9,3714,0
Male,Social Media,Awareness,9198.38364876207,0.1555623159273566,8.860516979837124,7.887330390940799,13,9,6,1627,1
Male,PPC,Consideration,5796.295318986671,0.053838747253822,9.453332862176028,6.120513548001773,9,9,0,4,1
Female,PPC,Awareness,3360.4455070956105,0.1159134387056366,8.338081357341668,4.610351290954851,10,3,7,3851,1
Male,PPC,Awareness,7492.677685439742,0.0301261440407831,8.235109622220325,1.5798910116879028,6,2,3,82,1
Female,Email,Retention,7932.143343079084,0.2600404858112525,5.003938324972266,2.777577853032738,19,3,0,779,0
Male,PPC,Retention,2011.796862672696,0.2357840893487605,5.79409859267678,7.280662485140832,12,5,5,1882,1
Female,SEO,Consideration,5960.009389734969,0.2379215871603406,2.3282200758003544,1.4795777392995255,0,1,4,3027,1
Male,Referral,Retention,4055.135073542948,0.0187405110213529,6.336457965499701,0.9151061245523298,19,7,0,3912,1
Female,SEO,Conversion,9537.793710190148,0.0541387097832531,1.3587148455459603,5.223998614831968,18,5,5,1840,1
Male,Email,Awareness,2799.6214964758306,0.1210998380635723,2.8160990292602923,2.9058492137423104,11,1,7,3241,0
Male,SEO,Consideration,9835.19088555204,0.2259881359003729,1.369786402644507,13.19471031034736,7,3,2,4690,0
Female,Email,Conversion,6395.517523570361,0.2838898132911144,2.399148132402096,1.871271839266384,4,1,5,311,0
Female,Social Media,Awareness,5540.371326173321,0.1955807456328633,6.912434466409485,3.5760898381208595,4,1,8,4030,1
Female,Social Media,Retention,2621.565465265508,0.1994146296033269,1.6071662770109167,14.90444209684708,19,8,7,4132,1
Female,Email,Awareness,1997.547907923088,0.2054014527609828,3.554348244473851,10.636358963015743,6,1,9,4027,1
Male,Referral,Awareness,8638.221601906504,0.0694171147428118,4.180903793792919,14.697544824428114,9,9,5,3476,1
Female,Referral,Awareness,7558.165235546089,0.2895057682136485,9.549950892768994,10.583047602805989,4,1,3,872,1
Male,Email,Retention,828.1707782615586,0.2918430351295708,3.3083341707925227,6.164415119879516,1,2,8,4366,1
Male,Email,Conversion,403.0714709810806,0.0430522431197326,4.347652344189699,7.596479443208406,2,7,9,626,1
Female,Social Media,Consideration,257.09564892159096,0.2605276334871529,5.630737326271898,9.783047716014051,18,7,2,2565,1
Male,Email,Consideration,8425.326042469072,0.1381414659024776,2.6564331501597955,13.826759546450427,13,7,6,2460,1
Male,Email,Awareness,3680.250311609435,0.0106497371913718,7.441151516417673,7.837762735278015,10,4,1,3520,1
Female,SEO,Awareness,7479.595962877362,0.1280187011125138,2.244944385289769,6.134326067572327,9,9,1,4182,1
Female,PPC,Consideration,5189.953511485004,0.1775952368571322,8.712577878689848,10.37070962245531,0,4,4,1808,1
Female,SEO,Consideration,7107.112653408042,0.1291437781839781,7.228914402648968,6.957888511843626,16,8,2,1054,1
Female,Email,Awareness,6133.728675203366,0.1043514509574086,1.667895187594455,14.94008744887336,9,3,0,1859,1
Female,PPC,Conversion,8790.053283554744,0.1647218766466007,1.809656117114921,14.93193332798574,5,5,3,445,1
Male,Social Media,Consideration,9081.13468516834,0.1688140868103381,3.423252289449538,2.237643732814141,9,6,3,3124,1
Female,PPC,Consideration,956.3032128118358,0.0369253046559329,1.3073870108962709,0.6672103771375566,9,1,1,1132,0
Female,Referral,Retention,5475.742116858462,0.1762702844417916,8.813877391332234,11.760045403576154,17,7,0,4820,1
Male,PPC,Awareness,8626.415717593589,0.2987819601722288,2.630536207618114,4.90899283534543,15,7,6,835,1
Female,Email,Conversion,5506.018716641531,0.2624861908503397,2.622681194308918,3.684465089653305,9,9,4,4652,1
Female,Social Media,Conversion,7311.919172799215,0.2263948948146509,2.189118792401512,8.759394426987535,15,2,7,1162,1
Male,Referral,Awareness,3139.715062350261,0.0374095367801684,6.364240706272351,5.331595226382175,16,9,0,4751,1
Female,Email,Consideration,6560.450741180888,0.1183172126211786,3.703685082707292,0.8933768307968808,12,2,4,1170,1
Male,Social Media,Consideration,2680.6171171093183,0.0862486174022701,9.98991171093894,5.450083989011938,5,6,8,3696,1
Female,Email,Retention,9376.591004642443,0.043307647963572,2.8152909718251333,4.36343861004452,9,7,3,2021,1
Female,Social Media,Consideration,970.6498055737172,0.2971098190428531,9.802061229746531,13.941054579531835,16,6,1,3462,1
Female,Email,Retention,7976.088167778715,0.2879979008867634,7.049086083992188,10.583708597682032,12,2,0,2512,1
Female,Referral,Awareness,2756.821962898638,0.0819701467444285,3.596680095388756,4.094762911441379,19,2,3,2382,1
Male,Referral,Retention,852.2196457295365,0.0996631857375605,6.996476299664551,7.33388596775835,3,5,9,2508,1
Female,SEO,Awareness,716.630891962668,0.1986794854725244,3.82728371830226,4.058493667725751,8,1,6,3344,1
Female,SEO,Retention,3332.9223998563743,0.2704579773515062,9.226020035846654,14.00717531090314,15,9,9,3311,1
Female,PPC,Consideration,8494.953280891197,0.1491229511680333,2.892899388574003,11.660079531827224,9,2,3,2657,1
Female,SEO,Conversion,1396.0082402514158,0.0428382618000098,8.910130481621827,4.6263512709277865,10,0,9,4363,1
Female,PPC,Consideration,8651.153215693837,0.2351510191760012,3.942740520353051,10.414013174537107,16,3,6,1936,1
Female,Social Media,Conversion,2903.834707703502,0.2042098659878892,2.710960425261818,5.763267353520341,19,1,1,2382,1
Female,Social Media,Retention,8454.007553947065,0.1652278480722934,4.459327951088382,8.189143756908905,16,4,6,4055,1
Male,Referral,Retention,3884.741214522416,0.0140829367344048,8.466262504934704,11.87093936597025,2,1,4,1151,1
Female,Social Media,Consideration,3604.894240493052,0.2031519922197626,6.785705459918823,8.080315229938934,17,6,5,4839,1
Female,Referral,Conversion,3172.3928691665155,0.259630505129724,2.878126807322079,12.441647302010612,14,9,6,3327,1
Male,SEO,Awareness,584.3233249524949,0.2846893310269719,6.107748669990943,11.459252204528909,15,8,0,2552,1
Male,PPC,Retention,9633.675125843172,0.2826821706538491,8.88027186479954,9.934179466414976,19,3,8,481,1
Male,SEO,Awareness,2668.928303020944,0.0760837543711623,4.255462725637844,9.806896693325644,7,0,8,4833,1
Male,Social Media,Conversion,1459.295162620723,0.0709595127213331,3.543243882251016,5.104574527320671,0,7,7,1541,1
Male,Referral,Retention,1842.649551291916,0.0489067536099864,2.993482932683144,5.707650678067234,12,5,3,1489,1
Female,PPC,Conversion,2165.8227895231803,0.1353982181500557,8.834743646388176,7.857413201052773,5,3,3,4845,1
Female,SEO,Consideration,2516.001285038209,0.1164468552439018,9.748496597842118,3.4527795940070307,14,5,8,2967,1
Female,Email,Retention,4967.065033055322,0.1575081698686407,9.81357365266924,2.3375941610701503,10,7,6,4311,1
Male,Email,Consideration,5738.671132582672,0.0457260874174845,3.913181032053832,6.342237018680858,10,1,0,2632,0
Female,Social Media,Conversion,5491.886375223654,0.0908815947093282,9.129336774868603,11.085273993290976,19,4,6,4647,1
Female,Referral,Awareness,6812.98715089022,0.0607165908247641,1.6595025071940903,8.240125102571357,11,5,1,511,0
Female,PPC,Awareness,4979.616634765166,0.1332166609908988,9.541702959262937,8.694738163292932,11,4,2,2206,1
Male,Social Media,Retention,594.9368132986732,0.1564946875068431,8.765950097237884,6.057514778904834,5,3,9,54,1
Female,Email,Conversion,6428.699364670444,0.1543633766817664,6.4487057655217,10.739008944178886,0,0,0,4888,1
Female,Social Media,Retention,5839.101667069146,0.1116365321858826,7.083886545623855,10.67745054624443,3,9,8,3802,1
Male,Email,Consideration,2757.827510218828,0.1884894703389013,1.777236207723683,14.813878744341942,11,7,1,1833,0
Female,PPC,Retention,5018.866067249273,0.0557479752747104,3.1566004490818864,12.907340420542084,4,7,9,2355,1
Male,SEO,Retention,4454.462972367975,0.2007440579244802,7.703709926158237,10.64787755035676,17,3,1,3108,1
Female,SEO,Consideration,7172.645098952518,0.0877270289677961,1.0561928816756394,2.1161366440027463,11,8,7,3580,1
Female,Social Media,Awareness,9100.2412245522,0.1951930385602716,8.697388873553674,4.759158480189477,17,5,0,4419,1
Male,Email,Consideration,7979.31528900803,0.0182711471892221,6.580632971234089,5.230646491243723,0,1,8,4534,1
Female,Email,Conversion,6970.711666218899,0.1687177081864246,8.364846625797032,13.75961132638344,14,2,4,524,1
Female,Referral,Conversion,3893.216244182895,0.0484445862701708,8.245002319077999,12.39365856838511,8,2,4,4888,1
Female,Referral,Conversion,6853.33280857354,0.0568068299469593,7.112431230128856,12.369762846039665,8,4,8,925,1
Male,Social Media,Conversion,3407.376572524261,0.1822587494697235,1.7053250853307098,6.200428113745987,11,7,9,3310,1
Female,SEO,Conversion,7048.9871453061405,0.0994982025560378,6.628480406554099,13.467650587767332,6,2,4,2742,1
Female,PPC,Conversion,7559.635522103395,0.1880381421152092,9.574198989793985,10.51217529274696,2,9,5,4600,1
Female,Email,Retention,1871.2472507588363,0.1591763363616287,6.533299932660175,12.091105067330536,11,1,5,4583,1
Female,Referral,Consideration,1537.629900389805,0.0815923714940306,8.931520206154135,13.28668972423897,3,6,7,2679,1
Female,PPC,Awareness,3799.437356673194,0.2504578256385787,5.6636839645934325,10.63110945253112,11,8,0,1681,1
Male,Email,Conversion,3108.1461738619223,0.1486408522898782,8.314313671409106,1.0931204947783733,4,1,4,618,1
Female,SEO,Awareness,8428.901180815345,0.1537944999534097,9.209417647388268,4.710067048353161,2,4,5,2456,1
Female,Referral,Conversion,2122.121771741511,0.2084385663537908,1.2110336129139685,12.576137429283683,19,5,3,4512,1
Female,SEO,Awareness,2880.044217114052,0.1666373525988243,3.698662187075691,5.829745998767979,9,6,1,786,1
Female,Referral,Conversion,5387.952529449695,0.2757310142456332,7.196981042772672,3.5539828786043657,0,2,2,709,1
Male,SEO,Awareness,9131.786390098288,0.2080924221986207,6.436024847359564,12.411983687732617,14,4,0,2315,1
Male,Email,Consideration,3018.228729290276,0.0458163132490203,4.171384848851313,13.350499545730944,6,5,6,885,1
Male,Social Media,Awareness,4439.208415980697,0.1433765884633314,5.4224620529879815,6.166570423753839,6,3,9,2962,1
Male,Email,Consideration,9797.24563133443,0.2731202355261317,2.323035563444118,11.166417306071832,3,2,5,4389,1
Female,Referral,Consideration,9983.976999460425,0.0125827012999755,9.072555011251833,14.670330685976223,1,9,9,1472,1
Female,Social Media,Consideration,5295.998709983548,0.1209964633772196,8.803647695872172,12.595992241014724,7,6,7,4274,1
Male,Referral,Retention,2190.129522735878,0.0596566463103705,7.879848348862971,5.292956343261669,10,7,8,1053,1
Female,Social Media,Awareness,5371.607270896531,0.0669341873968948,2.174261356472887,8.175754318991103,6,7,5,4789,1
Male,PPC,Retention,7325.300297662777,0.2926013296152467,8.89666574708742,11.739500065376337,15,1,0,3588,1
Male,PPC,Retention,5456.287556969182,0.264529476348869,9.425728028620997,2.745951461290628,19,6,5,3361,1
Female,Referral,Awareness,9264.815978559976,0.2750882104154618,2.9214890663255164,5.369099820649575,19,9,1,3837,1
Female,Social Media,Retention,1441.7808978798978,0.0506177018085774,1.435491900507189,10.42093438619218,3,9,0,3878,0
Female,Social Media,Conversion,5324.283667249509,0.0528779285572571,2.6260147804299696,2.9878173820459533,9,3,0,2983,1
Male,PPC,Consideration,3918.902189809961,0.2082036876839981,2.6196981632176124,5.994254903460021,15,5,4,2633,1
Female,Email,Retention,5267.099957390493,0.1721069776915145,9.226826794714537,12.193564236268754,1,1,8,3063,1
Male,Social Media,Conversion,6775.924457021064,0.2426563665361014,5.657766831607385,2.48619415258592,6,1,6,3820,1
Male,Email,Retention,8733.331172925173,0.1289186419649861,1.9595128473600736,6.444902693496555,3,3,3,4750,0
Female,SEO,Conversion,7797.7184389454,0.0783859996083123,9.919391777753404,11.872102986315458,1,7,2,1142,1
Male,PPC,Consideration,2072.351693521199,0.2550550027803836,9.794529838637496,1.1883445078762973,4,5,0,3256,0
Male,PPC,Consideration,3889.137740056731,0.0707496646092193,9.703865259179745,3.089289533295691,12,9,1,2001,1
Female,SEO,Conversion,890.5548243681076,0.1786456021882895,1.5905474961046429,14.686319299317756,18,3,8,1527,1
Female,Email,Conversion,8266.525916498622,0.1220812941049046,3.316495477476076,7.277589073974069,19,4,9,2422,0
Male,SEO,Awareness,8170.9595009805425,0.0142750714551382,6.0824592829804445,9.578981669040813,17,7,4,1259,1
Male,Email,Conversion,3359.2885039671423,0.0232273297157706,7.982286551685737,12.720021187950978,2,7,3,3743,1
Female,PPC,Conversion,3421.926482112462,0.2180758809515294,8.04251651891214,11.3452736185821,7,9,4,1126,1
Male,SEO,Retention,1336.6018944020384,0.1186848359599129,5.624577500904821,3.974605682506811,4,3,1,1277,1
Male,Email,Awareness,6070.375801252765,0.1473157871230623,7.633276880959897,1.2693866960059543,15,2,5,514,1
Male,Email,Consideration,3960.592692033685,0.203781439271662,3.222019558187698,7.504013471325061,12,2,5,2500,1
Male,SEO,Conversion,2567.4417908352857,0.1006911536595153,1.5228544400652035,2.6657313848743263,1,8,6,1063,1
Male,SEO,Conversion,2944.837970552263,0.0985314067790391,5.451657813169108,6.649827410885371,7,7,2,2420,1
Male,PPC,Retention,9883.980101917736,0.1369900393403116,4.175604746425069,9.61966483605826,6,8,1,4688,1
Female,Email,Consideration,2439.2483095912603,0.2580610638913524,2.383759068345518,3.80413911095672,10,7,2,3985,1
Male,Email,Retention,9856.935049407291,0.20138462754116,6.327898802101375,5.300367415491237,19,5,9,3357,1
Female,Email,Awareness,8923.591204497136,0.051313616415516,9.199420314953723,11.985595170357662,13,6,6,3819,1
Female,Social Media,Consideration,5974.207826396933,0.2564457889535769,1.1782700830078434,6.780689859213485,7,1,7,4154,1
Female,Social Media,Conversion,6044.611550444835,0.0946941362820168,8.255163212734313,5.756070094424016,7,9,5,4140,1
Female,Social Media,Consideration,2184.60405190119,0.0203161459398715,4.04717104080724,14.293121714462178,5,4,0,2356,0
Male,PPC,Retention,338.7123595234772,0.2747902601266802,8.065766955248403,10.862950000525572,13,9,5,157,1
Female,Email,Conversion,3691.581627571268,0.2770038703490441,1.4233142272773227,4.940930994952786,3,4,1,1902,1
Male,Social Media,Consideration,3925.8417189878687,0.2592873247529382,4.655696062100488,3.190783960146853,8,3,3,1593,1
Male,PPC,Conversion,7167.886687034526,0.279023635682087,6.694885312360386,10.420145078415723,9,9,4,832,1
Female,Social Media,Awareness,4946.314198198138,0.10996979258851,8.57525192382931,3.225522948912152,11,6,5,86,0
Female,SEO,Conversion,7334.394476790201,0.2205304147947061,2.5435433912969803,8.34535146075012,13,5,4,130,1
Male,Referral,Consideration,4363.889774768142,0.2834532142848552,9.29045667982302,9.367495241283509,12,6,0,911,1
Male,Social Media,Conversion,3647.400295106728,0.2201418566288936,9.612715691312106,0.5669801088533026,7,6,4,449,1
Female,Social Media,Retention,6271.87187903643,0.0204661054887542,4.126201412104586,12.325135579517465,15,5,1,2147,1
Male,Email,Consideration,2457.3781133572697,0.0855402774069989,8.055167451427641,14.532281177216165,9,0,6,4808,0
Female,SEO,Conversion,5644.919884984564,0.0825582081560363,3.1697631025968254,12.025158039066858,0,0,6,3619,1
Female,Referral,Retention,1345.5929323568869,0.226015863171987,8.291404946022402,3.896424887413808,15,0,6,2973,1
Male,Email,Consideration,1984.417002854832,0.0215103486314449,3.6986441144218967,7.624745189906471,7,8,1,4319,1
